PAIR,BID,ASK,TIME
DOT/USD,22.629,22.641,10-06-21 21:36:51
DOT/USD,22.631,22.643,10-06-21 21:36:41
DOT/USD,22.632,22.643,10-06-21 21:36:31
DOT/USD,22.632,22.647,10-06-21 21:36:21
DOT/USD,22.629,22.649,10-06-21 21:36:11
DOT/USD,22.639,22.653,10-06-21 21:36:01
DOT/USD,22.639,22.653,10-06-21 21:35:51
DOT/USD,22.639,22.655,10-06-21 21:35:41
DOT/USD,22.639,22.655,10-06-21 21:35:31
DOT/USD,22.639,22.655,10-06-21 21:35:21
DOT/USD,22.639,22.656,10-06-21 21:35:11
DOT/USD,22.64,22.657,10-06-21 21:35:01
DOT/USD,22.64,22.657,10-06-21 21:34:51
DOT/USD,22.638,22.649,10-06-21 21:34:41
DOT/USD,22.636,22.649,10-06-21 21:34:31
DOT/USD,22.637,22.648,10-06-21 21:34:21
DOT/USD,22.634,22.643,10-06-21 21:34:11
DOT/USD,22.634,22.635,10-06-21 21:34:01
DOT/USD,22.634,22.635,10-06-21 21:33:50
DOT/USD,22.634,22.635,10-06-21 21:33:41
DOT/USD,22.634,22.635,10-06-21 21:33:31
DOT/USD,22.634,22.636,10-06-21 21:33:21
DOT/USD,22.622,22.634,10-06-21 21:33:11
DOT/USD,22.622,22.636,10-06-21 21:33:01
DOT/USD,22.627,22.639,10-06-21 21:32:51
DOT/USD,22.617,22.63,10-06-21 21:32:41
DOT/USD,22.613,22.631,10-06-21 21:32:31
DOT/USD,22.624,22.637,10-06-21 21:32:21
DOT/USD,22.627,22.641,10-06-21 21:32:11
DOT/USD,22.627,22.636,10-06-21 21:32:01
DOT/USD,22.637,22.644,10-06-21 21:31:51
DOT/USD,22.637,22.643,10-06-21 21:31:41
DOT/USD,22.627,22.639,10-06-21 21:31:31
DOT/USD,22.627,22.642,10-06-21 21:31:21
DOT/USD,22.626,22.643,10-06-21 21:31:11
DOT/USD,22.632,22.647,10-06-21 21:31:00
DOT/USD,22.628,22.645,10-06-21 21:30:51
DOT/USD,22.621,22.637,10-06-21 21:30:41
DOT/USD,22.621,22.637,10-06-21 21:30:31
DOT/USD,22.636,22.648,10-06-21 21:30:21
DOT/USD,22.646,22.664,10-06-21 21:30:11
DOT/USD,22.647,22.665,10-06-21 21:30:01
DOT/USD,22.656,22.67,10-06-21 21:29:51
DOT/USD,22.656,22.666,10-06-21 21:29:41
DOT/USD,22.658,22.671,10-06-21 21:29:31
DOT/USD,22.655,22.669,10-06-21 21:29:21
DOT/USD,22.671,22.68,10-06-21 21:29:11
DOT/USD,22.669,22.675,10-06-21 21:29:01
DOT/USD,22.668,22.675,10-06-21 21:28:51
DOT/USD,22.668,22.677,10-06-21 21:28:41
DOT/USD,22.668,22.675,10-06-21 21:28:31
DOT/USD,22.668,22.672,10-06-21 21:28:21
DOT/USD,22.665,22.675,10-06-21 21:28:11
DOT/USD,22.661,22.668,10-06-21 21:28:01
DOT/USD,22.669,22.676,10-06-21 21:27:51
DOT/USD,22.655,22.674,10-06-21 21:27:41
DOT/USD,22.647,22.671,10-06-21 21:27:31
DOT/USD,22.622,22.636,10-06-21 21:27:21
DOT/USD,22.617,22.632,10-06-21 21:27:11
DOT/USD,22.622,22.639,10-06-21 21:27:01
DOT/USD,22.63,22.642,10-06-21 21:26:51
DOT/USD,22.63,22.648,10-06-21 21:26:41
DOT/USD,22.632,22.651,10-06-21 21:26:31
DOT/USD,22.628,22.651,10-06-21 21:26:21
DOT/USD,22.647,22.666,10-06-21 21:26:11
DOT/USD,22.653,22.669,10-06-21 21:26:01
DOT/USD,22.652,22.681,10-06-21 21:25:51
DOT/USD,22.659,22.679,10-06-21 21:25:41
DOT/USD,22.639,22.661,10-06-21 21:25:31
DOT/USD,22.608,22.623,10-06-21 21:25:21
DOT/USD,22.593,22.606,10-06-21 21:25:11
DOT/USD,22.596,22.613,10-06-21 21:25:01
DOT/USD,22.601,22.611,10-06-21 21:24:51
DOT/USD,22.591,22.602,10-06-21 21:24:41
DOT/USD,22.592,22.603,10-06-21 21:24:31
DOT/USD,22.587,22.604,10-06-21 21:24:21
DOT/USD,22.587,22.591,10-06-21 21:24:11
DOT/USD,22.582,22.591,10-06-21 21:24:01
DOT/USD,22.582,22.591,10-06-21 21:23:51
DOT/USD,22.582,22.591,10-06-21 21:23:41
DOT/USD,22.582,22.588,10-06-21 21:23:31
DOT/USD,22.577,22.579,10-06-21 21:23:21
DOT/USD,22.572,22.578,10-06-21 21:23:11
DOT/USD,22.573,22.583,10-06-21 21:23:01
DOT/USD,22.573,22.583,10-06-21 21:22:51
DOT/USD,22.572,22.578,10-06-21 21:22:41
DOT/USD,22.568,22.586,10-06-21 21:22:30
DOT/USD,22.563,22.572,10-06-21 21:22:21
DOT/USD,22.566,22.572,10-06-21 21:22:11
DOT/USD,22.56,22.564,10-06-21 21:22:01
DOT/USD,22.553,22.564,10-06-21 21:21:51
DOT/USD,22.544,22.548,10-06-21 21:21:41
DOT/USD,22.546,22.554,10-06-21 21:21:31
DOT/USD,22.55,22.552,10-06-21 21:21:21
DOT/USD,22.556,22.566,10-06-21 21:21:11
DOT/USD,22.555,22.562,10-06-21 21:21:01
DOT/USD,22.555,22.562,10-06-21 21:20:51
DOT/USD,22.555,22.566,10-06-21 21:20:41
DOT/USD,22.555,22.577,10-06-21 21:20:31
DOT/USD,22.569,22.577,10-06-21 21:20:21
DOT/USD,22.576,22.589,10-06-21 21:20:11
DOT/USD,22.57,22.587,10-06-21 21:20:01
DOT/USD,22.569,22.585,10-06-21 21:19:51
DOT/USD,22.569,22.585,10-06-21 21:19:41
DOT/USD,22.569,22.588,10-06-21 21:19:31
DOT/USD,22.571,22.586,10-06-21 21:19:21
DOT/USD,22.574,22.585,10-06-21 21:19:11
DOT/USD,22.583,22.591,10-06-21 21:19:01
DOT/USD,22.587,22.596,10-06-21 21:18:50
DOT/USD,22.587,22.603,10-06-21 21:18:41
DOT/USD,22.592,22.611,10-06-21 21:18:31
DOT/USD,22.586,22.606,10-06-21 21:18:21
DOT/USD,22.577,22.596,10-06-21 21:18:11
DOT/USD,22.544,22.565,10-06-21 21:18:01
DOT/USD,22.538,22.557,10-06-21 21:17:51
DOT/USD,22.529,22.549,10-06-21 21:17:41
DOT/USD,22.529,22.544,10-06-21 21:17:31
DOT/USD,22.515,22.532,10-06-21 21:17:21
DOT/USD,22.515,22.531,10-06-21 21:17:11
DOT/USD,22.527,22.537,10-06-21 21:17:01
DOT/USD,22.527,22.535,10-06-21 21:16:51
DOT/USD,22.527,22.534,10-06-21 21:16:41
DOT/USD,22.529,22.533,10-06-21 21:16:31
DOT/USD,22.529,22.536,10-06-21 21:16:21
DOT/USD,22.529,22.539,10-06-21 21:16:11
DOT/USD,22.529,22.539,10-06-21 21:16:01
DOT/USD,22.536,22.547,10-06-21 21:15:51
DOT/USD,22.526,22.541,10-06-21 21:15:41
DOT/USD,22.514,22.526,10-06-21 21:15:31
DOT/USD,22.479,22.499,10-06-21 21:15:21
DOT/USD,22.472,22.499,10-06-21 21:15:11
DOT/USD,22.474,22.494,10-06-21 21:15:01
DOT/USD,22.471,22.484,10-06-21 21:14:51
DOT/USD,22.471,22.488,10-06-21 21:14:41
DOT/USD,22.471,22.492,10-06-21 21:14:31
DOT/USD,22.485,22.503,10-06-21 21:14:21
DOT/USD,22.485,22.503,10-06-21 21:14:11
DOT/USD,22.477,22.496,10-06-21 21:14:01
DOT/USD,22.464,22.492,10-06-21 21:13:51
DOT/USD,22.469,22.495,10-06-21 21:13:41
DOT/USD,22.427,22.453,10-06-21 21:13:31
DOT/USD,22.44,22.468,10-06-21 21:13:21
DOT/USD,22.439,22.466,10-06-21 21:13:11
DOT/USD,22.427,22.462,10-06-21 21:13:01
DOT/USD,22.44,22.47,10-06-21 21:12:51
DOT/USD,22.448,22.47,10-06-21 21:12:41
DOT/USD,22.428,22.454,10-06-21 21:12:31
DOT/USD,22.422,22.447,10-06-21 21:12:21
DOT/USD,22.424,22.451,10-06-21 21:12:11
DOT/USD,22.426,22.439,10-06-21 21:12:01
DOT/USD,22.425,22.444,10-06-21 21:11:51
DOT/USD,22.436,22.454,10-06-21 21:11:41
DOT/USD,22.424,22.446,10-06-21 21:11:31
DOT/USD,22.44,22.467,10-06-21 21:11:21
DOT/USD,22.48,22.496,10-06-21 21:11:11
DOT/USD,22.482,22.505,10-06-21 21:11:01
DOT/USD,22.482,22.505,10-06-21 21:10:51
DOT/USD,22.482,22.502,10-06-21 21:10:41
DOT/USD,22.49,22.514,10-06-21 21:10:31
DOT/USD,22.526,22.539,10-06-21 21:10:21
DOT/USD,22.525,22.54,10-06-21 21:10:11
DOT/USD,22.527,22.54,10-06-21 21:10:01
DOT/USD,22.534,22.547,10-06-21 21:09:51
DOT/USD,22.53,22.545,10-06-21 21:09:40
DOT/USD,22.535,22.545,10-06-21 21:09:31
DOT/USD,22.527,22.552,10-06-21 21:09:21
DOT/USD,22.538,22.561,10-06-21 21:09:11
DOT/USD,22.52,22.543,10-06-21 21:09:01
DOT/USD,22.51,22.529,10-06-21 21:08:51
DOT/USD,22.505,22.529,10-06-21 21:08:41
DOT/USD,22.5,22.529,10-06-21 21:08:31
DOT/USD,22.496,22.525,10-06-21 21:08:21
DOT/USD,22.523,22.536,10-06-21 21:08:11
DOT/USD,22.539,22.561,10-06-21 21:08:01
DOT/USD,22.552,22.577,10-06-21 21:07:51
DOT/USD,22.557,22.573,10-06-21 21:07:41
DOT/USD,22.568,22.59,10-06-21 21:07:31
DOT/USD,22.541,22.566,10-06-21 21:07:21
DOT/USD,22.566,22.581,10-06-21 21:07:11
DOT/USD,22.57,22.597,10-06-21 21:07:01
DOT/USD,22.574,22.597,10-06-21 21:06:51
DOT/USD,22.585,22.612,10-06-21 21:06:41
DOT/USD,22.572,22.594,10-06-21 21:06:31
DOT/USD,22.565,22.59,10-06-21 21:06:21
DOT/USD,22.575,22.599,10-06-21 21:06:11
DOT/USD,22.576,22.603,10-06-21 21:06:00
DOT/USD,22.578,22.594,10-06-21 21:05:51
DOT/USD,22.523,22.545,10-06-21 21:05:41
DOT/USD,22.523,22.539,10-06-21 21:05:31
DOT/USD,22.508,22.531,10-06-21 21:05:21
DOT/USD,22.514,22.537,10-06-21 21:05:11
DOT/USD,22.522,22.537,10-06-21 21:05:01
DOT/USD,22.54,22.552,10-06-21 21:04:51
DOT/USD,22.549,22.571,10-06-21 21:04:41
DOT/USD,22.545,22.558,10-06-21 21:04:31
DOT/USD,22.53,22.532,10-06-21 21:04:21
DOT/USD,22.53,22.543,10-06-21 21:04:11
DOT/USD,22.53,22.543,10-06-21 21:04:01
DOT/USD,22.536,22.548,10-06-21 21:03:51
DOT/USD,22.536,22.556,10-06-21 21:03:41
DOT/USD,22.533,22.557,10-06-21 21:03:31
DOT/USD,22.523,22.533,10-06-21 21:03:21
DOT/USD,22.52,22.532,10-06-21 21:03:11
DOT/USD,22.516,22.532,10-06-21 21:03:01
DOT/USD,22.522,22.533,10-06-21 21:02:51
DOT/USD,22.519,22.533,10-06-21 21:02:41
DOT/USD,22.513,22.533,10-06-21 21:02:31
DOT/USD,22.521,22.533,10-06-21 21:02:21
DOT/USD,22.51,22.533,10-06-21 21:02:11
DOT/USD,22.508,22.539,10-06-21 21:02:01
DOT/USD,22.53,22.557,10-06-21 21:01:51
DOT/USD,22.513,22.541,10-06-21 21:01:41
DOT/USD,22.512,22.539,10-06-21 21:01:31
DOT/USD,22.526,22.554,10-06-21 21:01:21
DOT/USD,22.529,22.546,10-06-21 21:01:11
DOT/USD,22.556,22.581,10-06-21 21:01:01
DOT/USD,22.554,22.578,10-06-21 21:00:51
DOT/USD,22.557,22.599,10-06-21 21:00:41
DOT/USD,22.541,22.573,10-06-21 21:00:31
DOT/USD,22.559,22.586,10-06-21 21:00:21
DOT/USD,22.564,22.59,10-06-21 21:00:11
DOT/USD,22.566,22.602,10-06-21 21:00:01
DOT/USD,22.564,22.592,10-06-21 20:59:51
DOT/USD,22.578,22.596,10-06-21 20:59:41
DOT/USD,22.539,22.568,10-06-21 20:59:31
DOT/USD,22.543,22.568,10-06-21 20:59:21
DOT/USD,22.546,22.573,10-06-21 20:59:11
DOT/USD,22.53,22.555,10-06-21 20:59:01
DOT/USD,22.53,22.56,10-06-21 20:58:51
DOT/USD,22.548,22.577,10-06-21 20:58:41
DOT/USD,22.542,22.558,10-06-21 20:58:31
DOT/USD,22.529,22.541,10-06-21 20:58:21
DOT/USD,22.529,22.545,10-06-21 20:58:11
DOT/USD,22.529,22.548,10-06-21 20:58:01
DOT/USD,22.523,22.551,10-06-21 20:57:51
DOT/USD,22.503,22.53,10-06-21 20:57:41
DOT/USD,22.509,22.536,10-06-21 20:57:31
DOT/USD,22.532,22.55,10-06-21 20:57:21
DOT/USD,22.508,22.529,10-06-21 20:57:11
DOT/USD,22.517,22.536,10-06-21 20:57:01
DOT/USD,22.508,22.529,10-06-21 20:56:51
DOT/USD,22.514,22.536,10-06-21 20:56:41
DOT/USD,22.501,22.521,10-06-21 20:56:31
DOT/USD,22.515,22.534,10-06-21 20:56:21
DOT/USD,22.514,22.536,10-06-21 20:56:11
DOT/USD,22.531,22.549,10-06-21 20:56:01
DOT/USD,22.525,22.547,10-06-21 20:55:51
DOT/USD,22.515,22.528,10-06-21 20:55:41
DOT/USD,22.496,22.521,10-06-21 20:55:31
DOT/USD,22.493,22.521,10-06-21 20:55:21
DOT/USD,22.498,22.519,10-06-21 20:55:11
DOT/USD,22.527,22.546,10-06-21 20:55:01
DOT/USD,22.521,22.543,10-06-21 20:54:51
DOT/USD,22.531,22.56,10-06-21 20:54:41
DOT/USD,22.528,22.553,10-06-21 20:54:31
DOT/USD,22.528,22.551,10-06-21 20:54:21
DOT/USD,22.536,22.559,10-06-21 20:54:11
DOT/USD,22.526,22.549,10-06-21 20:54:01
DOT/USD,22.528,22.541,10-06-21 20:53:51
DOT/USD,22.511,22.535,10-06-21 20:53:41
DOT/USD,22.521,22.545,10-06-21 20:53:31
DOT/USD,22.505,22.523,10-06-21 20:53:21
DOT/USD,22.505,22.522,10-06-21 20:53:11
DOT/USD,22.499,22.526,10-06-21 20:53:01
DOT/USD,22.504,22.524,10-06-21 20:52:51
DOT/USD,22.507,22.522,10-06-21 20:52:41
DOT/USD,22.508,22.524,10-06-21 20:52:31
DOT/USD,22.498,22.513,10-06-21 20:52:21
DOT/USD,22.497,22.512,10-06-21 20:52:11
DOT/USD,22.482,22.517,10-06-21 20:52:01
DOT/USD,22.483,22.505,10-06-21 20:51:51
DOT/USD,22.493,22.525,10-06-21 20:51:41
DOT/USD,22.498,22.529,10-06-21 20:51:31
DOT/USD,22.483,22.51,10-06-21 20:51:21
DOT/USD,22.47,22.486,10-06-21 20:51:11
DOT/USD,22.46,22.482,10-06-21 20:51:01
DOT/USD,22.477,22.489,10-06-21 20:50:51
DOT/USD,22.45,22.468,10-06-21 20:50:41
DOT/USD,22.442,22.471,10-06-21 20:50:31
DOT/USD,22.462,22.475,10-06-21 20:50:21
DOT/USD,22.427,22.455,10-06-21 20:50:11
DOT/USD,22.437,22.466,10-06-21 20:50:01
DOT/USD,22.439,22.47,10-06-21 20:49:51
DOT/USD,22.42,22.448,10-06-21 20:49:41
DOT/USD,22.417,22.456,10-06-21 20:49:31
DOT/USD,22.465,22.49,10-06-21 20:49:21
DOT/USD,22.45,22.475,10-06-21 20:49:11
DOT/USD,22.438,22.448,10-06-21 20:49:01
DOT/USD,22.433,22.447,10-06-21 20:48:51
DOT/USD,22.431,22.45,10-06-21 20:48:41
DOT/USD,22.431,22.45,10-06-21 20:48:31
DOT/USD,22.406,22.422,10-06-21 20:48:21
DOT/USD,22.385,22.412,10-06-21 20:48:11
DOT/USD,22.385,22.419,10-06-21 20:48:01
DOT/USD,22.387,22.42,10-06-21 20:47:51
DOT/USD,22.401,22.435,10-06-21 20:47:41
DOT/USD,22.443,22.45,10-06-21 20:47:31
DOT/USD,22.443,22.45,10-06-21 20:47:21
DOT/USD,22.421,22.45,10-06-21 20:47:11
DOT/USD,22.38,22.389,10-06-21 20:47:01
DOT/USD,22.367,22.394,10-06-21 20:46:51
DOT/USD,22.36,22.394,10-06-21 20:46:41
DOT/USD,22.344,22.378,10-06-21 20:46:31
DOT/USD,22.323,22.354,10-06-21 20:46:21
DOT/USD,22.295,22.333,10-06-21 20:46:11
DOT/USD,22.379,22.389,10-06-21 20:46:01
DOT/USD,22.357,22.391,10-06-21 20:45:51
DOT/USD,22.371,22.372,10-06-21 20:45:41
DOT/USD,22.366,22.372,10-06-21 20:45:31
DOT/USD,22.358,22.359,10-06-21 20:45:21
DOT/USD,22.346,22.351,10-06-21 20:45:11
DOT/USD,22.316,22.34,10-06-21 20:45:01
DOT/USD,22.323,22.34,10-06-21 20:44:51
DOT/USD,22.298,22.325,10-06-21 20:44:41
DOT/USD,22.286,22.3,10-06-21 20:44:31
DOT/USD,22.274,22.297,10-06-21 20:44:21
DOT/USD,22.278,22.295,10-06-21 20:44:11
DOT/USD,22.266,22.284,10-06-21 20:44:01
DOT/USD,22.282,22.295,10-06-21 20:43:51
DOT/USD,22.269,22.304,10-06-21 20:43:41
DOT/USD,22.289,22.308,10-06-21 20:43:31
DOT/USD,22.256,22.283,10-06-21 20:43:21
DOT/USD,22.228,22.259,10-06-21 20:43:11
DOT/USD,22.22,22.244,10-06-21 20:43:01
DOT/USD,22.237,22.26,10-06-21 20:42:51
DOT/USD,22.227,22.253,10-06-21 20:42:41
DOT/USD,22.201,22.228,10-06-21 20:42:31
DOT/USD,22.218,22.249,10-06-21 20:42:21
DOT/USD,22.237,22.266,10-06-21 20:42:11
DOT/USD,22.231,22.263,10-06-21 20:42:01
DOT/USD,22.22,22.244,10-06-21 20:41:51
DOT/USD,22.214,22.243,10-06-21 20:41:41
DOT/USD,22.215,22.249,10-06-21 20:41:31
DOT/USD,22.246,22.27,10-06-21 20:41:21
DOT/USD,22.21,22.239,10-06-21 20:41:11
DOT/USD,22.21,22.242,10-06-21 20:41:01
DOT/USD,22.207,22.24,10-06-21 20:40:51
DOT/USD,22.23,22.254,10-06-21 20:40:41
DOT/USD,22.246,22.28,10-06-21 20:40:31
DOT/USD,22.221,22.247,10-06-21 20:40:21
DOT/USD,22.194,22.206,10-06-21 20:40:11
DOT/USD,22.157,22.19,10-06-21 20:40:01
DOT/USD,22.125,22.172,10-06-21 20:39:51
DOT/USD,22.119,22.154,10-06-21 20:39:41
DOT/USD,22.149,22.19,10-06-21 20:39:31
DOT/USD,22.169,22.193,10-06-21 20:39:21
DOT/USD,22.205,22.231,10-06-21 20:39:11
DOT/USD,22.209,22.236,10-06-21 20:39:01
DOT/USD,22.18,22.218,10-06-21 20:38:51
DOT/USD,22.185,22.218,10-06-21 20:38:41
DOT/USD,22.202,22.238,10-06-21 20:38:31
DOT/USD,22.171,22.202,10-06-21 20:38:21
DOT/USD,22.124,22.163,10-06-21 20:38:11
DOT/USD,22.201,22.246,10-06-21 20:38:01
DOT/USD,22.191,22.229,10-06-21 20:37:51
DOT/USD,22.134,22.159,10-06-21 20:37:41
DOT/USD,22.087,22.129,10-06-21 20:37:31
DOT/USD,22.065,22.093,10-06-21 20:37:21
DOT/USD,22.098,22.142,10-06-21 20:37:11
DOT/USD,22.111,22.148,10-06-21 20:37:01
DOT/USD,22.227,22.253,10-06-21 20:36:51
