PAIR,BID,ASK,TIME
YFI/UST,37941,38019,10-06-21 23:36:01
YFI/UST,37941,38019,10-06-21 23:35:51
YFI/UST,37917,38002,10-06-21 23:35:41
YFI/UST,37924,37990,10-06-21 23:35:31
YFI/UST,37911,37982,10-06-21 23:35:21
YFI/UST,37893,37960,10-06-21 23:35:11
YFI/UST,37895,37964,10-06-21 23:35:01
YFI/UST,37943,37991,10-06-21 23:34:51
YFI/UST,37940,37993,10-06-21 23:34:41
YFI/UST,37932,37990,10-06-21 23:34:31
YFI/UST,37938,37990,10-06-21 23:34:21
YFI/UST,37950,38000,10-06-21 23:34:11
YFI/UST,37960,38011,10-06-21 23:34:01
YFI/UST,37962,38014,10-06-21 23:33:51
YFI/UST,37955,38006,10-06-21 23:33:41
YFI/UST,37944,37993,10-06-21 23:33:31
YFI/UST,37946,37995,10-06-21 23:33:21
YFI/UST,37944,37993,10-06-21 23:33:11
YFI/UST,37941,37994,10-06-21 23:33:01
YFI/UST,37927,37987,10-06-21 23:32:51
YFI/UST,37938,37993,10-06-21 23:32:41
YFI/UST,37949,37998,10-06-21 23:32:31
YFI/UST,37956,38000,10-06-21 23:32:21
YFI/UST,37967,38011,10-06-21 23:32:11
YFI/UST,37968,38016,10-06-21 23:32:01
YFI/UST,37959,38010,10-06-21 23:31:51
YFI/UST,37955,38015,10-06-21 23:31:41
YFI/UST,37955,38014,10-06-21 23:31:30
YFI/UST,37962,38017,10-06-21 23:31:21
YFI/UST,37948,37987,10-06-21 23:31:11
YFI/UST,37949,37989,10-06-21 23:31:01
YFI/UST,37948,37992,10-06-21 23:30:51
YFI/UST,37945,37992,10-06-21 23:30:41
YFI/UST,37942,37996,10-06-21 23:30:31
YFI/UST,37943,37998,10-06-21 23:30:21
YFI/UST,37935,37981,10-06-21 23:30:11
YFI/UST,37928,37981,10-06-21 23:30:01
YFI/UST,37950,37984,10-06-21 23:29:51
YFI/UST,37956,37990,10-06-21 23:29:41
YFI/UST,37960,37997,10-06-21 23:29:31
YFI/UST,37964,38003,10-06-21 23:29:21
YFI/UST,37947,37989,10-06-21 23:29:11
YFI/UST,37965,38002,10-06-21 23:29:01
YFI/UST,37971,38005,10-06-21 23:28:51
YFI/UST,37975,38008,10-06-21 23:28:41
YFI/UST,37984,38014,10-06-21 23:28:31
YFI/UST,37982,38014,10-06-21 23:28:21
